Date,2881.TW,Spread,Signal,2606.TW,2881.TW's trade,2606.TW's trade,2881.TW's position,2606.TW's position,Cash,Position MTM,Portfolio Value,returns,cum returns
2018-07-19,31.179794311523438,0.4492467775297002,,22.30220603942871,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-32814380.449144363,11688177.105422974,-0.08492135191824401,1.3376354210845913
2018-07-20,31.30254364013672,0.4515927125202257,,22.338891983032227,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-33132498.002233505,11370059.552333832,-0.027217037372024855,1.274011910466763
2018-07-23,31.30254364013672,0.43902195711964076,,22.632339477539062,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-32047823.03968048,12454734.514886856,0.09539747417860989,1.4909469029773676
2018-07-24,30.87290382385254,0.39598723173735406,,23.329282760620117,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-27883614.777584076,16618942.776983261,0.3343474127946302,2.3237885553966473
2018-07-25,30.811527252197266,0.40619019961655356,,23.035831451416016,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-28741436.575256348,15761120.97931099,-0.05161711001618763,2.152224195862193
2018-07-26,30.87290382385254,0.3794700383504197,,23.732776641845703,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-26392173.48501396,18110384.069553375,0.14905431493903087,2.62207681391067
2018-07-27,30.811527252197266,0.3819566430079804,,23.62273406982422,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-26572058.449489594,17930499.105077744,-0.009932697384261946,2.5860998210155435
2018-07-30,30.93427848815918,0.40710341684850126,,23.109195709228516,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-28923986.502168655,15578571.052398682,-0.131169134718231,2.1157142104797315
2018-07-31,31.1184139251709,0.40998522389168235,,23.182558059692383,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-29333438.94511795,15169118.609449387,-0.026283055202694583,2.0338237218898727
2018-08-01,31.30254364013672,0.3858752827182612,,23.916183471679688,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-27302328.65879059,17200228.89577675,0.13389771275584272,2.4400457791553447
2018-08-02,30.811527252197266,0.3583179895226154,,24.209632873535156,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-24402694.424053192,20099863.130514145,0.16858114228057497,3.019972626102823
2018-08-03,31.179794311523438,0.36874100698577505,,24.246315002441406,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-25628337.439308167,18874220.11525917,-0.06097767966361389,2.7748440230518283
2018-08-06,30.93427848815918,0.3166888855244552,,25.383432388305664,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-20517686.803272247,23984870.75129509,0.27077413555774577,3.79697415025901
2018-08-07,30.995655059814453,0.32565597595633644,,25.200027465820312,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21422476.80134964,23080080.753217697,-0.037723363509412966,3.6160161506435324
2018-08-08,31.1184139251709,0.31568889555927937,,25.56684112548828,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-20520372.916204453,23982184.638362885,0.03908582014035722,3.79643692767257
2018-08-09,30.93427848815918,0.3292984705131685,,25.05330467224121,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21737943.49233246,22764614.06223488,-0.05076979409875493,3.552922812446969
2018-08-10,31.24117088317871,0.3519473669379294,,24.723173141479492,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-24092585.85860443,20409971.695962906,-0.10343431959069238,3.0819943391925753
2018-08-13,30.750152587890625,0.3680708784640916,,23.916183471679688,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-25260516.221725464,19242041.332841873,-0.05722351703956796,2.8484082665683688
2018-08-14,30.87290382385254,0.32590324559900363,,25.089984893798828,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21375501.550779343,23127056.003787994,0.20190241792669195,3.6254112007575916
2018-08-15,30.750152587890625,0.30240311403397024,,25.60352325439453,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-19023573.49810028,25478984.056467056,0.10169595526096531,4.095796811293403
2018-08-16,30.504638671875,0.2902559527668105,,25.713563919067383,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-17709331.057073593,26793226.497493744,0.051581430331524736,4.35864529949874
2018-08-17,30.627389907836914,0.3081115282164024,,25.34675407409668,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-19518904.003063202,24983653.551504135,-0.06753844842683943,3.9967307103008185
2018-08-20,30.627389907836914,0.30950653468072264,,25.31007194519043,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-19654492.779735565,24848064.77483177,-0.00542709961907073,3.9696129549663457
2018-08-21,30.68877410888672,0.29627411663118197,,25.713563919067383,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-18389954.00320244,26112603.5513649,0.05089083548325091,4.2225207102729705
2018-08-22,30.750152587890625,0.2955278404378614,,25.786928176879883,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-18345650.765233994,26156906.789333344,0.0016966227776291642,4.23138135786666
2018-08-23,30.750152587890625,0.281922716057347,,26.15373992919922,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-16989798.249336243,27512759.305231094,0.05183535372961834,4.502551861046209
2018-08-24,30.596708297729492,0.302936389754203,,25.456798553466797,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-18998735.766183853,25503821.788383484,-0.07301839464955606,4.100764357676688
2018-08-27,31.1184139251709,0.321232661938029,,25.420116424560547,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21062713.922563553,23439843.632003784,-0.08092819082196545,3.687968726400749
2018-08-28,31.179794311523438,0.33157920745502656,,25.200027465820312,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22103113.847808838,22399443.7067585,-0.04438595843808302,3.479888741351693
2018-08-29,31.24117088317871,0.34058187483984215,,25.016618728637695,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23007917.946216583,21494639.608350754,-0.040394043274152525,3.2989279216701437
2018-08-30,30.995655059814453,0.3326921056164047,,25.016618728637695,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22100413.63454628,22402143.920021057,0.04222002918893941,3.4804287840042036
2018-08-31,31.24117088317871,0.339170369806312,,25.05330467224121,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22872315.069213867,21630242.48535347,-0.034456587611586986,3.326048497070687
2018-09-03,31.057039260864258,0.35176971111237787,,24.576444625854492,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23954332.11949539,20548225.435071945,-0.05002334352073001,3.109645087014382
2018-09-04,31.24117088317871,0.35768102567740856,,24.576444625854492,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-24634940.965293884,19867616.589273453,-0.03312251210933381,2.973523317854684
2018-09-05,30.811527252197266,0.3568596215821671,,24.246315002441406,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-24267105.64738083,20235451.90718651,0.018514315306026763,3.047090381437295
2018-09-06,30.750152587890625,0.3505037943635747,,24.356361389160156,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23633479.10231781,20869078.452249527,0.031312695558728176,3.1738156904498984
2018-09-07,30.381885528564453,0.33990717176105445,,24.319679260253906,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22407836.087062836,22094721.4675045,0.05873009764467385,3.4189442935008927
2018-09-10,30.32050323486328,0.34371384553603956,,24.172950744628906,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22723302.778045654,21779254.776521683,-0.014277921151745976,3.355850955304329
2018-09-11,30.56601333618164,0.3315294970157727,,24.686491012573242,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21732578.316633224,22769979.237934113,0.045489364607665284,3.5539958475868145
2018-09-12,30.504638671875,0.34393937137300545,,24.319679260253906,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22861570.617485046,21640986.93708229,-0.04958249144869464,3.3281973874164503
2018-09-13,30.627389907836914,0.3378389247799092,,24.576444625854492,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22366211.91186142,22136345.642705917,0.022889838946061225,3.427269128541176
2018-09-14,30.750152587890625,0.354865696634044,,24.246315002441406,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-24040245.4323349,20462312.122232437,-0.07562375233443674,3.09246242444648
2018-09-17,30.68877410888672,0.3543260316425014,,24.209632873535156,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23948959.89363098,20553597.660936356,0.004461154641695497,3.1107195321872636
2018-09-18,30.68877410888672,0.33984114466893933,,24.576444625854492,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22593107.37773323,21909450.176834106,0.06596667592042293,3.3818900353668138
2018-09-19,30.87290382385254,0.34151968090100215,,24.686491012573242,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22866942.843349457,21635614.71121788,-0.012498509246287037,3.3271229422435686
2018-09-20,30.93427848815918,0.34924774003825654,,24.539766311645508,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23636144.064754486,20866413.48981285,-0.035552547578239335,3.173282697962563
2018-09-21,31.363922119140625,0.3459167549296174,,24.979936599731445,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23597234.20314598,20905323.351421356,0.0018647124781410174,3.1810646702842638
2018-09-25,31.363922119140625,0.32216641282247727,,25.60352325439453,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21292260.250541687,23210297.30402565,0.11025775176290575,3.6420594608051218
2018-09-26,31.30254364013672,0.3355083013574651,,25.200027465820312,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22556834.277900696,21945723.27666664,-0.05448331879573465,3.38914465533332
2018-09-27,31.854942321777344,0.3363218165843236,,25.640201568603516,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22971651.896549225,21530905.658018112,-0.018901979826273285,3.3061811316036147
2018-09-28,31.793569564819336,0.3302681156061342,,25.750246047973633,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22338039.45181656,22164518.10275078,0.029428044263280162,3.4329036205501477
2018-10-01,32.22320556640625,0.33685468643122496,,25.933650970458984,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-23248187.57542801,21254369.979139328,-0.0410632940175899,3.250873995827858
2018-10-02,31.977697372436523,0.31971635432970125,,26.1904239654541,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21391597.077877045,23110960.476690292,0.08735100119990213,3.6221920953380495
2018-10-03,31.793569564819336,0.3005448037073326,,26.557233810424805,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-19355156.86667633,25147400.687891006,0.0881157757703177,4.029480137578192
2018-10-04,31.67081069946289,0.3033512288440141,,26.37383270263672,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-19579309.818294525,24923247.736272812,-0.00891356344936789,3.984649547254553
2018-10-05,31.24117088317871,0.31136968851433977,,25.786928176879883,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-20160610.037418365,24341947.51714897,-0.02332361437301078,3.8683895034297846
2018-10-08,31.67081069946289,0.3182016537603696,,25.9703369140625,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-21070758.161029816,23431799.39353752,-0.03739011116387658,3.6863598787074947
2018-10-09,31.609434127807617,0.276288169253315,,27.070772171020508,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-16776333.348125458,27726224.20644188,0.1832733688428878,4.545244841288365
2018-10-11,30.47394561767578,0.2608173553246371,,26.483871459960938,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-14748578.940422058,29753978.61414528,0.07313489181236132,4.950795722829044
2018-10-12,30.750152587890625,0.23834220614195756,,27.364221572875977,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-12515474.3716259,31987083.182941437,0.07505230133272067,5.397416636588274
2018-10-15,30.658082962036133,0.2111180518132274,,28.061168670654297,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-9599018.442777634,34903539.1117897,0.0911760510381141,5.980707822357927
2018-10-16,30.504638671875,0.2407113045204743,,27.070772171020508,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-12692659.122838974,31809898.431728363,-0.08863401130048643,5.361979686345661
2018-10-17,30.53533172607422,0.26416484733698153,,26.447187423706055,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-15111077.283296585,29391480.271270752,-0.07602722044674592,4.87829605425414
2018-10-18,30.443262100219727,0.25847675026273187,,26.520553588867188,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-14499574.156557083,30002983.398010254,0.02080545522360877,5.00059667960204
2018-10-19,30.811527252197266,0.2691696307083511,,26.557233810424805,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-15725217.171812057,28777340.38275528,-0.040850704711460684,4.755468076551046
2018-10-22,30.68877410888672,0.2839861164187507,,26.0436954498291,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-17169683.213811874,27332874.340755463,-0.05019456359717689,4.466574868151083
2018-10-23,30.412569046020508,0.2790238020986715,,25.933650970458984,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-16555501.024305344,27947056.530261993,0.022470457437062663,4.589411306052388
2018-10-24,30.167062759399414,0.29996269451889024,,25.163347244262695,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-18495318.72176361,26007238.832803726,-0.06941044740642965,4.201447766560736
2018-10-25,29.46122169494629,0.29901910094553363,,24.576444625854492,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-18055684.521694183,26446873.032873154,0.016904301256114307,4.289374606574621
2018-10-26,28.908817291259766,0.29457575329572316,,24.209632873535156,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-17369675.249370575,27132882.305196762,0.025939144921628632,4.4265764610393425
2018-10-29,28.786067962646484,0.32903363795633656,,23.25592041015625,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-20441178.410778046,24061379.14378929,-0.11320224393628775,3.8122758287578495
2018-10-30,29.154333114624023,0.33116891629626366,,23.5126895904541,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-20853302.866329193,23649254.688238144,-0.017128047943067548,3.72985093764762
2018-10-31,29.7374210357666,0.34348722981901636,,23.696096420288086,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-22330650.8787117,22171906.675855637,-0.06246911506759911,3.4343813351711194
2018-11-01,29.64535140991211,0.37685361747649493,,22.815746307373047,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-25244385.44380188,19258172.110765457,-0.13141560659116092,2.8516344221530847
2018-11-02,30.01361656188965,0.38456479000047805,,22.925790786743164,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-26198850.905712128,18303706.64885521,-0.04956158125602661,2.6607413297710356
2018-11-05,30.197751998901367,0.3906811104045924,,22.925790786743164,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-26879473.851840973,17623083.702726364,-0.03718497893274608,2.524616740545267
2018-11-06,30.56601333618164,0.407437002865382,,22.815746307373047,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-28647443.773124695,15855113.781442642,-0.10032125768149247,2.171022756288523
2018-11-07,30.87290382385254,0.41587987439309027,,22.852426528930664,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-29646226.57333374,14856330.981233597,-0.06299436345755238,1.9712661962467144
2018-11-08,31.24117088317871,0.44804984155818195,,22.375572204589844,0.0,0.0,-3696317.0,3696317.0,44502557.55456734,-32770063.110845566,11732494.443721771,-0.21026971877900624,1.34649888874435
2018-11-09,31.363922119140625,0.469499432364048,Sell,21.97208023071289,-113781.0,113781.0,-3810098.0,3810098.0,45571170.71647453,-35783837.995414734,9787332.7210598,-0.16579268219494925,0.9574665442119565
2018-11-12,31.24117088317871,0.4801606253267212,Sell,21.641942977905273,-115516.0,115516.0,-3925614.0,3925614.0,46680035.1271801,-37682863.45413208,8997171.67304802,-0.08073303222966544,0.7994343346096009
2018-11-13,31.30254364013672,0.4691499812897262,Sell,21.93539810180664,-113971.0,113971.0,-4039585.0,4039585.0,47747618.07132912,-37839380.60945511,9908237.461874008,0.10126135433818417,0.9816474923747984
2018-11-14,31.425302505493164,0.4460634209605816,,22.558975219726562,0.0,0.0,-4039585.0,4039585.0,47747618.07132912,-35816282.70867348,11931335.36265564,0.20418342904742914,1.386267072531124
2018-11-15,31.363922119140625,0.47757367714847376,Sell,21.78866958618164,-114739.0,114739.0,-4154324.0,4154324.0,48846272.9717083,-39778701.4037323,9067571.567975998,-0.24002039232281158,0.8135143135951965
2018-11-16,31.363922119140625,0.4630886655831463,,22.118803024291992,0.0,0.0,-4154324.0,4154324.0,48846272.9717083,-38407220.13858795,10439052.833120346,0.1512512203364369,1.0878105666240656
2018-11-19,31.609434127807617,0.4676965393392116,Sell,22.19216537475586,-112652.0,112652.0,-4266976.0,4266976.0,49907147.131277084,-40183259.75482178,9723887.376455307,-0.06850865381158033,0.944777475291058
2018-11-20,30.995655059814453,0.45127744564768024,,22.118803024291992,0.0,0.0,-4266976.0,4266976.0,49907147.131277084,-37877314.59112549,12029832.540151596,0.23714231504570193,1.405966508030315
2018-11-21,31.1184139251709,0.46164090872404273,,21.97208023071289,0.0,0.0,-4266976.0,4266976.0,49907147.131277084,-39027186.36224365,10879960.769033432,-0.09558501893357807,1.1759921538066824
2018-11-22,31.179794311523438,0.4716856887116978,Sell,21.78866958618164,-114739.0,114739.0,-4381715.0,4381715.0,50984675.39113808,-41149232.07590103,9835443.315237045,-0.09600378861376913,0.9670886630474056
2018-11-23,30.750152587890625,0.45781037835996674,,21.78866958618164,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-39266664.49083328,11718010.900304794,0.19140648008730632,1.3436021800609548
2018-11-26,30.627389907836914,0.44252528902668997,,22.045438766479492,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-37603664.045352936,13381011.345785141,0.14191832211361843,1.6762022691570237
2018-11-27,30.136377334594727,0.41046838407771746,,22.412250518798828,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-33844922.330675125,17139753.06046295,0.2809011678972808,2.4279506120925847
2018-11-28,29.982929229736328,0.38508417682197305,,22.889110565185547,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-31083091.649742126,19901583.74139595,0.16113596684796105,2.9803167482791832
2018-11-29,29.829486846923828,0.37841102171166296,,22.925790786743164,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-30250028.58233452,20734646.80880356,0.041859134339887305,3.146929361760705
2018-11-30,29.952238082885742,0.3596732428835896,,23.476009368896484,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-28376988.49951744,22607686.891620636,0.09033383110349469,3.52153737832412
2018-12-03,30.167062759399414,0.3504050514306938,,23.87950325012207,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-27550293.815193176,23434381.5759449,0.03656697336120107,3.6868763151889734
2018-12-04,29.921550750732422,0.36015443348831466,,23.439327239990234,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-28403255.990371704,22581419.400766373,-0.036397895648079825,3.516283880153268
2018-12-05,29.676042556762695,0.3625255646678496,,23.182558059692383,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-28452598.423080444,22532076.968057632,-0.0021850899552871006,3.50641539361152
2018-12-06,29.46122169494629,0.3583133914097698,,23.109195709228516,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-27832767.542009354,23151907.849128723,0.027508821399367056,3.6303815698257376
2018-12-07,29.46122169494629,0.35221699894948477,,23.25592041015625,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-27189861.719083786,23794813.67205429,0.027769021331421895,3.7589627344108516
2018-12-10,29.154333114624023,0.34784206223865777,,23.109195709228516,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-26488069.246282578,24496606.1448555,0.02949350570563314,3.8993212289710932
2018-12-11,29.00088882446289,0.3184074882053256,,23.696096420288086,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-23244088.449258804,27740586.941879272,0.13242572370397676,4.5481173883758474
2018-12-12,29.185022354125977,0.3247366541703016,,23.696096420288086,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24050909.098186493,26933766.292951584,-0.029084483706783182,4.38675325859031
2018-12-13,29.491910934448242,0.32925116654523157,,23.84282112121582,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24752701.5709877,26231973.820150375,-0.02605623235785126,4.246394764030068
2018-12-14,29.123641967773438,0.315204642416111,,23.87950325012207,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22978321.28121376,28006354.109924316,0.06764189008190202,4.601270821984857
2018-12-17,29.307777404785156,0.31413760586112005,,24.06290626525879,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22981530.545129776,28003144.8460083,-0.0001145905641062317,4.6006289692016535
2018-12-18,28.87813377380371,0.3111881047602312,,23.769460678100586,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22384749.53353882,28599925.85759926,0.02131121396802782,4.719985171519845
2018-12-19,29.031579971313477,0.3209574687859922,,23.659414291381836,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-23539298.94224167,27445376.448896408,-0.04036896509632304,4.489075289779275
2018-12-20,28.87813377380371,0.32315388572172044,,23.476009368896484,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-23670569.53684807,27314105.85429001,-0.0047829766463880485,4.462821170857995
2018-12-21,29.031579971313477,0.3512978279395691,,22.925790786743164,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-26753828.056869507,24230847.33426857,-0.11288154686334628,3.8461694668537083
2018-12-24,28.75537872314453,0.3432808185591951,,22.889110565185547,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-25704315.18175125,25280360.209386826,0.04331309015487772,4.056072041877359
2018-12-25,28.540555953979492,0.34508884685015495,,22.66901969909668,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-25727398.481063843,25257276.910074234,-0.0009130921838692574,4.051455382014841
2018-12-26,28.540555953979492,0.35134350683251636,,22.522296905517578,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-26370295.946531296,24614379.44460678,-0.025453950073731968,3.92287588892135
2018-12-27,28.816757202148438,0.35160745313861064,,22.742385864257812,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-26616164.00680542,24368511.384332657,-0.009988797841823938,3.873702276866526
2018-12-28,28.87813377380371,0.3156579586792576,,23.659414291381836,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22866941.436920166,28117733.95421791,0.15385521547679581,4.623546790843576
2019-01-02,28.295045852661133,0.3179252427319872,,23.109195709228516,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22722917.36123085,28261758.029907227,0.005122179330803167,4.652351605981439
2019-01-03,28.11091423034668,0.3098686603784162,,23.145877838134766,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-21755374.435300827,29229300.95583725,0.03423505802102422,4.845860191167443
2019-01-04,27.804025650024414,0.30041932938495064,,23.109195709228516,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-20571406.7740345,30413268.617103577,0.04050619147735324,5.082653723420708
2019-01-07,28.202980041503906,0.3070516390493401,,23.2926025390625,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-21515874.758110046,29468800.63302803,-0.03105447151919749,4.893760126605599
2019-01-08,28.049535751342773,0.30768283375266936,,23.145877838134766,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-21486431.433172226,29498243.95796585,0.0009991355028144966,4.8996487915931635
2019-01-09,28.87813377380371,0.3291930233548741,,23.329282760620117,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24313483.71723175,26671191.673906326,-0.09583798574884639,4.334238334781259
2019-01-10,28.786067962646484,0.32599985023835476,,23.329282760620117,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-23910077.571496964,27074597.819641113,0.015125163909697203,4.4149195639282155
2019-01-11,28.202980041503906,0.3161963451492147,,23.072513580322266,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22480241.849956512,28504433.541181564,0.05281096809139618,4.700886708236306
2019-01-14,27.619892120361328,0.30763433050294076,,22.77906608581543,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-21211120.04796028,29773555.343177795,0.04452366331583746,4.954711068635552
2019-01-15,27.374387741088867,0.2940638050560507,,22.889110565185547,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-19653206.280813217,31331469.11032486,0.052325419292057695,5.266293822064964
2019-01-16,27.00611686706543,0.2898261461517757,,22.66901969909668,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-19003923.71734619,31980751.673791885,0.020723016886975865,5.396150334758368
2019-01-17,27.036808013916016,0.2832001714786516,,22.852426528930664,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-18334767.11848259,32649908.272655487,0.020923729551109105,5.529981654531088
2019-01-18,27.09818458557129,0.2839227189712714,,22.889110565185547,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-18442962.771234512,32541712.619903564,-0.003313811844382286,5.508342523980704
2019-01-21,27.190250396728516,0.2826946893514797,,22.99915313720703,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-18364193.72850418,32620481.662633896,0.00242055615358594,5.524096332526771
2019-01-22,27.159561157226562,0.2954919000472733,,22.66901969909668,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-19676272.86520958,31308402.525928497,-0.040222555579501384,5.261680505185692
2019-01-23,27.190250396728516,0.3075938604584385,,22.412250518798828,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-20935833.73512268,30048841.656015396,-0.04023076133858883,5.009768331203071
2019-01-24,27.036808013916016,0.29721661254053044,,22.522296905517578,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-19781301.04133606,31203374.349802017,0.03842187020062715,5.2406748699603956
2019-01-25,27.00611686706543,0.29451343123958873,,22.558975219726562,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-19486107.263269424,31498568.127868652,0.009460315886269166,5.299713625573722
2019-01-28,27.374387741088867,0.31119533033132063,,22.485614776611328,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-21421209.8300457,29563465.561092377,-0.06143462010465728,4.912693112218467
2019-01-29,27.466449737548828,0.3224417610412811,,22.30220603942871,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22628244.07570839,28356431.315429688,-0.040828577528178256,4.67128626308593
2019-01-30,27.343692779541016,0.31796240165169865,,22.30220603942871,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22090358.071451187,28894317.31968689,0.018968748157125237,4.7788634639373715
2019-02-11,27.09818458557129,0.3395244024793618,,21.60526466369629,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24068409.615478516,26916265.77565956,-0.0684581512046869,4.383253155131906
2019-02-12,27.190250396728516,0.32509296960080913,,22.008760452270508,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-22703812.21198082,28280863.179157257,0.050697872240944575,4.656172635831445
2019-02-13,27.374387741088867,0.3447719042913753,,21.715307235717773,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24796477.936592102,26188197.454545975,-0.07399582224044554,4.2376394909091895
2019-02-14,27.313005447387695,0.3425270607945672,,21.715307235717773,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24527518.21954727,26457157.171590805,0.010270264591965672,4.291431434318155
2019-02-15,27.251628875732422,0.34190586705229054,,21.678625106811523,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24419314.209337234,26565361.181800842,0.004089782190439761,4.313072236360163
2019-02-18,27.466449737548828,0.34164284793209365,,21.86203384399414,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24556953.187026978,26427722.2041111,-0.0051811446020931795,4.285544440822214
2019-02-19,27.5278263092041,0.34064797945817293,,21.93539810180664,0.0,0.0,-4381715.0,4381715.0,50984675.39113808,-24504426.562776566,26480248.82836151,0.001987557756386593,4.296049765672296
